Text_index;;texte
65581_tweet.txt;;vous me faites rire avec vos guadeloupéens guyanais et martiniquais là toute nèg sé nèg
24416_tweet.txt;;sah liverpool ils sont entrain denvoyer un putin de message a tout le monde la mdrrr ca disait deja oooh ils vont avoir du mal la saison pro si ils receutent pas du lourd est mort aller hop
218246_tweet.txt;;ben en gros jveux une putain explodingheadexplodingheadexplodingheadexplodingheadexplodingheadenragedfaceangryfacewithhornsangryfacewithhornsangryfacewithhornsangryfacewithhornsangryfacewithhorns
231348_tweet.txt;;le maillot leur donne un flow  
4404_tweet.txt;;incroyable bosh a élevé le niveau est hardcore
236224_tweet.txt;;la plaque marocaine rajoute un vrai bail à la gova
152421_tweet.txt;;ptn giannis qui se blesse ça est la fin jcrois clc
9499_tweet.txt;;a voit il est pas rentrer dans le couloir des stmg
266394_tweet.txt;;est une des meilleures saisons individuelles de histoire suarez  il petait la copa america aurait son nom dans les livres histoire
150159_tweet.txt;;je suis mort djoko disqualifié parce il a mis une tête à un juge ptdrrrrrrrrr
229288_tweet.txt;;bien sûr suis méfiant ça rajoute plaisante juste après avoir avoué ils pensent vraiment 
62004_tweet.txt;;wine money boobs bah est tout ce que je demande hein on va vivre notre meilleure vie avec ma copine 
22401_tweet.txt;;pour moi est juste pour se peté les oreilles et te dire est mieux de rester à la maison et est quoi stmg 
231147_tweet.txt;;moi ai plutôt impression que est toi qui ne veut croire les gens que quand ça sert tes idées genre pas louis par exemple
56683_tweet.txt;;ai jurer wsh il invente des choses de lui même et ose rajouter  à votre âge en mode on est des enfants pour y croire je comprends pas se il insinue même tout est écrit dans ta bible rajoute pas se il y est pas
170330_tweet.txt;;ceux qui on annoncer le sweep autrement dis les gens qui ont jamais mis un seul putain de pied sur un terrain de basket et qui pense parce que les lakers sont grands est gagn je déteste ce public là beeeerk
46825_tweet.txt;;oh et ai un pote qui était fan de bob lennon mais qui était malade donc est un autre mec qui est allé en convention pour lui et il lui a demandé de faire un vocal whatsapp au mec malade qui a donc reçu un il te faudrait un remède à la bite
85979_tweet.txt;;nintendo est encore bourré les gens
258629_tweet.txt;;juste je vous voit tous parlé de réussite et le son avec gims mais faut pas chercher aussi loin le premier son de kaaris il est absolument ouf aussi est ce kaaris que tout le monde attend
161400_tweet.txt;;si si elle est sûre  
254064_tweet.txt;;quoi bon attendre silverstone pour dégager binotto on est à chier  pour faire top  faut un exploit des pilotes putain on est ferrari pas haas 
5553_tweet.txt;;la deuxième on dirait tootatis 
103845_tweet.txt;;dans équipe des marseillais du cross a que vivi et carla que aime bien crois  
41230_tweet.txt;;bah nn silhouette est mieux est tout
156122_tweet.txt;;ya des personnes de ma tl qui vont à ubo de brest pour la rentrée 
266965_tweet.txt;;petit top  en dayli  retour lobby  on a manger  gre en  game au spawn première cup ensemble 
132890_tweet.txt;;je suis morte de rire est super moche ce il lui a fait 
210121_tweet.txt;;et a pas de cache les si tu veux pas on les voit si je veux me mettre en maillot de bain ai le droit et vous vous avez aucun droit de venir me faire des remarques sur mes cicatrices
113326_tweet.txt;;westbrook il est en train de faire une rondo  réveil toi bro
50300_tweet.txt;;mais westbrook faut le sortir il mérite  temps de jeux
170185_tweet.txt;;avoue a pas à dire a dire que les marocains est des  sorciers est ridicule de ouff  mais juste pour savoir il a trompé sa femme hassan 
2706_tweet.txt;;est quoi histoire avec hassan je comprend rien
241660_tweet.txt;;nan bosh et kaaris est comment leto et ninho sa glisse tout seul
167059_tweet.txt;;je suis morte maroua elle ferme grave sa gueule depuis que as dis la vérité sur elle 
71151_tweet.txt;;allez les filles faut les enculer ces lyonnaises 
136361_tweet.txt;;pcq aime bien les loup garou  mon conte pref de michel ocelot 
261595_tweet.txt;;ouai franchement c quali ai reçu le maillot en moins une semaine
92206_tweet.txt;;ptdrrrr si giannis joue ne serait-ce une seconde au basket avec le même maillot que curry en dehors un asg je jure sur tout ce que ai de plus précieux que je fais pression sur le gouvernement grec pour une destitution de nationalité est très simple
5698_tweet.txt;;vu que les gens mettent des trucs en mode  oui mon tel il est cassé bah le mien est un nokia  okay 
200504_tweet.txt;;qd vous faites un top  de vos signes astro pref et que mon signe est à la ème place jsuis 
37522_tweet.txt;;ce que je retiens est que jess ne comptait même pas calculer carla mais tanti a remis cette histoire sur le tapis 
7139_tweet.txt;;mtn hassan qui était le fameux mec de une rebeu une française une série qui cartonnait sur ytb a ancienne a eu des prbl avec ses deux ex qui se sont ligués contre lui accusant être un personnage violent et manipulateur il avait fais une vidéo explication
164814_tweet.txt;;je viens apprendre que le krystal pour les gens du sud il est ouvert eheh mala mala
46276_tweet.txt;;sérieux tu est la honte du journalisme en france houston gagne est normal est les meilleur  les lakers gagne est la faute des arbitres de westbrook  je me demande encore comme une chaine tel que  a pu embauché un charlatant pareil aucun objectivité
220303_tweet.txt;;lebron pq il est méchant avec russ  
259971_tweet.txt;;le colors de freeze corleone il est trop chaud 
53301_tweet.txt;;oui  kanda fort mais après la maman est venue dire elle rajoute tout ça 
83792_tweet.txt;;nique sa mère telefoot 
104611_tweet.txt;;et suarez les crame tous
49838_tweet.txt;;juste de vivre sans on leur casses les couilles le communautarisme est la réponse évidente a une société cultivant le rejet sans assumer
86828_tweet.txt;;a toutes les ordures qui soutiennent le  allez vous faire mettre  cordialement
199048_tweet.txt;;ptdr mais brook lopez quand il reçoit la balle il réfléchit même pas sec la finalité est il shoot 
216753_tweet.txt;;le maillot dbain il est vrmt incroyable punaise 
184186_tweet.txt;;espère être avec mes potes cette année  moi quand je vois la liste de la classe 
107757_tweet.txt;;lool a des systèmes mis en place pour ces joueurs  hormis westbrook et harden les autres font les plots et attendent de recevoir le ballon maintenant va te faire foutre toi et ton qi limité 
11190_tweet.txt;;ooorh flatteuse  est le maillot qui est trop beau 
153561_tweet.txt;;mais on en parle des outfit de lady gaga pour les s   
156097_tweet.txt;;a des noirs à chambord 
198817_tweet.txt;;gare du nord il doit y avoir de gros shayatines
264444_tweet.txt;;ptin bien vu pour thauvin en premier mdrrr jferais appelle à toi pour eventuels futurs paris si ils sont bons tu prends une comm
125065_tweet.txt;;vous finissez pas de raconter de la merde     quel moment vous aurez vos diplômes de journaliste pour gérer une vraie chaîne infos   et dire que vous avez volé argent des martiniquais pour une prétendue survie
166205_tweet.txt;;astro ont gagné contre bts et des meufs ont fait une liste des fandoms qui askip se sont alliés pour faire perdre bts
162770_tweet.txt;;pq ça serait magnifique la symbolique
181784_tweet.txt;;parcontre alo epic games bougez vous un peu letshe qui dis qu il haie ce jeu en stream
178859_tweet.txt;;jsuis chelou sahh des que est la rentrée jsuis dégoûté alors que jai arrêté école y a plusieurs années  
257667_tweet.txt;;les suceur de leonardo qui ont pas de nuance est des forceurs mais en ce moment a une mode de taper sur leonardo pour être celui qui pense différament ptdrrrr 
170602_tweet.txt;;jrigole jsuis très contente pour toi que aies kiffe le puy du fou
120551_tweet.txt;;ma cousine a fait stmg mtn elle occupe de ton cv 
247578_tweet.txt;;omg est une blague vendredi le jour de aid il fait  degrés  
62642_tweet.txt;;ils ont mis en stmg psq as prblm médicaux 
130764_tweet.txt;;jpref quand on vois le maillot
146807_tweet.txt;;ptdrrrr mon frère si vous faites ça je ne vanne plus jamais giannis
251325_tweet.txt;;ai rarement vu plus con ah non oubliais la plaque victor hugo quelle bande de débiles profonds incultes
126780_tweet.txt;;trop chaud conte après techniquement aussi les joueurs est fort de ouf
226510_tweet.txt;;je suis dégoûté 
231520_tweet.txt;;bah la est moins cher que gratuit faut foncer 
81209_tweet.txt;;le il va revenir comme un  tu me manque  de nos exs
176224_tweet.txt;;tu préfères une vie à emmerder ou une vie pleine emmerdes  
98108_tweet.txt;;a un jnoune il veut la déssaper ce btr
167257_tweet.txt;;mec ça fait déjà deux fois que je suis descendue pour 
257104_tweet.txt;;a énerve même de voir les lyonnaises win  autant 
220308_tweet.txt;;est ptet pourri mais est du génie les vente vont explosé xd et oue clairement un mario kart maker serait le meilleur point quite à le relier à mario kart  en tant que gros dlc à  balle
18869_tweet.txt;;vendredi  ce qui ont pas de piscine forcé à vous
239470_tweet.txt;;seulement  joueurs de liverpool étaient nés quand liverpool prenait son dernier titre ptdrrrrr  ans sans le titre
74880_tweet.txt;;même à bordeaux ville bourgeoise et distinguée ces racailles foutent la merde bordeaux lille grenoble nantes dijon nice lyon paris marseille roubaix en fait on peut toutes les citer et il y a encore des gens qui disent que immigration est pas un problème 
219924_tweet.txt;;quand étais à la plage a  avions qui viennent chercher eau pour les incendies qui sont venue  fois avais un incendie à béziers en fait 
170706_tweet.txt;;ptdrrrr ça a tué a mis  minutes à te faire ban alors que avais une reach à  blocs et tu flyais en plein combat  le pire est que est pas anticheat qui ta ban est un modo qui venait de se co et en plus était pas ip ban dcp tu revenais toujours avec des nd conte
203264_tweet.txt;;personne    les malades qui casse tout à cause de fortnite quand ils vont voir le pdg de chez epic  
137641_tweet.txt;;sans écouter ai cru que était selena gomez ptn oh
86183_tweet.txt;;toute les semaines vous rajouter une lettre ou quoi  
139576_tweet.txt;;tweet visé ce serait sympa arrêter de me faire la gueule juste parce que ai dit silhouette  we are 
191940_tweet.txt;;bon astro twitter je vous dénigre mais donnez un bon siteappli pour faire un thème astral c pour une amie
154607_tweet.txt;;lena et jose ils sont trop beaux je veux ils nous pondent un uf
112330_tweet.txt;;son comback est trop ça musique est plus une musique américaine et ça change des autres musiques de kpop
216789_tweet.txt;;putain je suis le seule ou a marqué  chez moi ou quoi pour vendredi loudlycryingface
165526_tweet.txt;;des heures de svt pour la prof de français pléiade  au four à la limite je veux bien mais là  
122273_tweet.txt;;à maintenant est harden et roco qui porte équipe frérot westbrook il est venu que après et encore est pas ouf ce il produit dans le match
209842_tweet.txt;;ptdrrr rajoute pas la commue snk dans ta connerie 
164130_tweet.txt;;on le prend pas trop a coeur juste vous m avez insultez aors que j ai juste dis qu on gagnez alors mtn qu on est remontez je vous rend l appareil c juste ca
195164_tweet.txt;;oui c est vrai mais la astro c est du verre limite genre elle tiens  mois j ai l impression avec tout les tweet alors que la elite tiendra de  ans sur si tu l explose pas contre le mur evidemment
99445_tweet.txt;;mais a pas encore là g en france ducoup est inutile un peu nan 
259415_tweet.txt;;vu comment la mère est ça se trouve est elle qui a tout manigancé et ça étonnerait même pas et pq avoir marié religieusement sa fille à hassan pcq il a de la thune  vous éloigne de psychopathe et de mauvaises personnes dans ce genre 
175790_tweet.txt;;om cette aprem ca part avec  buts dans la valise  cuisance
195787_tweet.txt;;suarez il est tellement lourd est pas possible  
227801_tweet.txt;;alain soral premier antisemite de france il crève  la bouche ouverte ou fermée une hallebarde ds le fion
213362_tweet.txt;;pourtant il kiff westbrook il doit bien etre au courant il est en galere avec ses genoux
238913_tweet.txt;;go mettre un layout pour eux mes premiers bébés
29043_tweet.txt;;on est dans le top  pendant  games  c grv les ipad on meurt que par ça  full p 
108629_tweet.txt;;silent qui ouvre son cul shattadu enceinte  leris qui nous dis que zanndoly est son fils  
36793_tweet.txt;;je suis mort giannis quand il joue il prend la il joue pas il va prendre aussi le pauvre 
